Price,Close,High,Low,Open,Volume
Ticker,TCS.NS,TCS.NS,TCS.NS,TCS.NS,TCS.NS
Date,,,,,
08-03-2019,1653.85,1662.27,1643.51,1655.73,2031071
11-03-2019,1647.39,1662.27,1638.28,1658.92,3111689
12-03-2019,1645.47,1655.57,1637.74,1646.78,2658550
13-03-2019,1635.70,1648.29,1617.79,1645.92,1833163
14-03-2019,1624.99,1641.67,1619.76,1639.34,1905495
15-03-2019,1667.96,1691.67,1627.93,1634.39,5184318
18-03-2019,1653.93,1688.11,1644.29,1670.45,2349915
19-03-2019,1653.93,1659.82,1631.28,1659.82,2373993
20-03-2019,1647.60,1671.92,1635.29,1658.19,3091165
22-03-2019,1639.91,1648.37,1621.64,1647.56,3148149
25-03-2019,1622.41,1641.67,1616.65,1641.67,2429205
26-03-2019,1621.10,1631.16,1600.99,1622.21,2316539
27-03-2019,1609.04,1633.66,1603.40,1630.39,2266166
28-03-2019,1635.54,1647.23,1613.05,1618.94,4054489
01-04-2019,1661.17,1667.96,1642.04,1643.47,2095740
02-04-2019,1700.13,1705.61,1665.54,1665.63,3719663
03-04-2019,1700.13,1708.55,1682.80,1704.79,2939886
04-04-2019,1647.15,1700.46,1641.34,1699.19,4397518
05-04-2019,1674.78,1679.77,1650.66,1658.72,3152103
08-04-2019,1693.14,1696.61,1662.03,1683.53,2194294
09-04-2019,1710.11,1715.42,1682.43,1692.53,2690970
10-04-2019,1668.20,1705.20,1664.73,1703.16,3313062
11-04-2019,1651.24,1680.26,1646.45,1672.09,3422442
12-04-2019,1647.15,1667.18,1641.01,1666.36,3198471
15-04-2019,1727.93,1733.25,1668.81,1692.53,9189201
16-04-2019,1743.06,1762.80,1729.77,1733.41,5771952
18-04-2019,1757.98,1762.03,1728.67,1757.86,3413728
22-04-2019,1767.30,1779.20,1754.34,1756.30,2007135
23-04-2019,1762.07,1770.61,1744.90,1768.57,2163524
24-04-2019,1785.29,1794.73,1762.93,1764.48,3003071
25-04-2019,1794.73,1802.91,1772.70,1778.38,4211526
26-04-2019,1830.34,1834.75,1793.22,1801.27,2716958
30-04-2019,1848.17,1853.56,1823.43,1830.34,3488395
02-05-2019,1811.41,1847.39,1807.90,1843.79,2457699
03-05-2019,1743.22,1787.41,1737.50,1786.56,3780886
06-05-2019,1764.36,1770.20,1724.01,1725.23,2891422
07-05-2019,1759.53,1786.02,1748.78,1766.16,2201698
08-05-2019,1760.27,1772.66,1741.91,1758.76,1824895
09-05-2019,1776.38,1785.82,1746.57,1753.85,2264162
10-05-2019,1746.33,1792.28,1738.19,1778.38,2039633
13-05-2019,1740.56,1771.84,1734.76,1744.04,1701744
14-05-2019,1710.80,1765.95,1694.45,1745.67,2456110
15-05-2019,1713.29,1736.68,1704.38,1714.60,2346876
16-05-2019,1724.21,1736.68,1698.29,1713.78,1946529
17-05-2019,1713.33,1745.67,1708.88,1727.36,1947908
20-05-2019,1752.99,1759.08,1676.17,1737.50,2625116
21-05-2019,1725.03,1756.87,1719.14,1756.34,1863157
22-05-2019,1702.13,1735.00,1696.61,1725.23,2595795
23-05-2019,1679.48,1729.61,1676.17,1715.42,2541294
24-05-2019,1674.54,1692.53,1661.66,1692.53,2274208
27-05-2019,1680.38,1691.67,1668.08,1680.10,2329820
28-05-2019,1695.59,1715.01,1672.09,1684.35,5872979
29-05-2019,1723.23,1736.43,1698.33,1700.70,3281320
